chunk_id,speaker_id,is_speaking,frame_id,pos_chunk_id,pos_frame_id,neg_chunk_id,neg_speaker_id,neg_frame_id,video_flag,audio_flag
29,2,0,17,31,2,29,1,15,1,0
30,2,0,0,23,13,30,0,2,1,0
30,2,0,1,29,12,30,0,4,1,0
30,2,0,2,31,4,30,1,9,1,0
30,2,0,3,20,13,30,1,8,1,0
30,2,0,4,21,9,30,1,14,1,0
30,2,0,5,24,16,30,0,10,1,0
30,2,0,6,27,2,30,0,12,1,0
30,2,0,7,32,8,30,0,12,1,0
30,2,0,8,27,10,30,0,9,1,0
30,2,0,9,31,13,30,1,11,1,0
30,2,0,10,26,3,30,0,12,1,0
30,2,0,11,29,14,30,0,11,1,0
30,2,0,12,22,16,30,0,13,1,0
30,2,0,13,23,0,30,1,14,1,0
30,2,0,14,26,9,30,1,11,1,0
30,2,0,15,26,9,30,1,16,1,0
30,2,0,16,28,2,30,1,15,1,0
30,2,0,17,28,16,30,0,0,1,0
31,2,0,0,22,10,31,1,6,1,0
31,2,0,1,26,6,31,1,14,1,0
31,2,0,2,22,16,31,0,5,1,0
31,2,0,3,29,4,31,1,17,1,0
31,2,0,4,22,13,31,0,1,1,0
31,2,0,5,30,7,31,1,14,1,0
31,2,0,6,32,0,31,0,11,1,0
31,2,0,7,25,10,31,1,13,1,0
31,2,0,8,28,0,31,0,9,1,0
31,2,0,9,23,1,31,1,3,1,0
31,2,0,10,25,8,31,0,16,1,0
31,2,0,11,24,1,31,1,5,1,0
31,2,0,12,26,7,31,0,5,1,0
31,2,0,13,30,4,31,1,3,1,0
31,2,0,14,28,2,31,1,17,1,0
31,2,0,15,22,8,31,0,0,1,0
31,2,0,16,20,14,31,0,0,1,0
31,2,0,17,28,10,31,0,10,1,0
32,2,0,0,30,11,32,1,2,1,0
32,2,0,1,20,4,32,0,7,1,0
32,2,0,2,22,17,32,1,8,1,0
32,2,0,3,22,3,32,0,2,1,0
32,2,0,4,31,5,32,1,1,1,0
32,2,0,5,23,15,32,1,6,1,0
32,2,0,6,24,8,32,0,6,1,0
32,2,0,7,29,13,32,0,6,1,0
32,2,0,8,24,6,32,1,3,1,0
