chunk_id,speaker_id,is_speaking,frame_id,pos_chunk_id,pos_frame_id,neg_chunk_id,neg_speaker_id,neg_frame_id,video_flag,audio_flag
34,5,0,7,33,15,34,4,15,1,0
34,5,0,8,35,15,34,3,5,1,0
34,5,0,9,36,2,34,2,1,1,0
34,5,0,10,33,14,34,4,11,1,0
34,5,0,11,37,1,34,1,14,1,0
34,5,0,12,35,15,34,3,17,1,0
34,5,0,13,33,6,34,2,8,1,0
34,5,0,14,35,5,34,6,9,1,0
34,5,0,15,37,1,34,6,1,1,0
34,5,0,16,36,4,34,3,5,1,0
34,5,0,17,33,1,34,1,12,1,0
35,5,0,0,37,2,35,0,7,1,0
35,5,0,1,37,8,35,6,8,1,0
35,5,0,2,37,8,35,1,3,1,0
35,5,0,3,37,13,35,4,13,1,0
35,5,0,4,34,12,35,2,7,1,0
35,5,0,5,37,8,35,6,12,1,0
35,5,0,6,34,10,35,0,11,1,0
35,5,0,7,36,15,35,2,5,1,0
35,5,0,8,36,4,35,2,17,1,0
35,5,0,9,33,7,35,3,16,1,0
35,5,0,10,37,10,35,0,3,1,0
35,5,0,11,33,10,35,4,16,1,0
35,5,0,12,37,2,35,2,9,1,0
35,5,0,13,34,0,35,4,1,1,0
35,5,0,14,36,17,35,1,1,1,0
35,5,0,15,38,5,35,2,14,1,0
35,5,0,16,38,3,35,6,9,1,0
35,5,0,17,37,4,35,2,6,1,0
36,5,0,0,33,5,36,2,5,1,0
36,5,0,1,37,0,36,0,12,1,0
36,5,0,2,34,7,36,3,5,1,0
36,5,0,3,34,1,36,2,13,1,0
36,5,0,4,35,4,36,0,10,1,0
36,5,0,5,34,4,36,3,2,1,0
36,5,0,6,33,8,36,6,6,1,0
36,5,0,7,37,0,36,1,3,1,0
36,5,0,8,37,11,36,6,1,1,0
36,5,0,9,35,2,36,0,3,1,0
36,5,0,10,37,1,36,4,1,1,0
36,5,0,11,37,2,36,3,2,1,0
36,5,0,12,33,12,36,0,7,1,0
36,5,0,13,33,15,36,6,14,1,0
36,5,0,14,35,1,36,1,6,1,0
36,5,0,15,37,15,36,0,8,1,0
36,5,0,16,38,3,36,3,13,1,0
36,5,0,17,33,16,36,3,0,1,0
37,5,0,0,35,14,37,4,9,1,0
37,5,0,1,33,15,37,6,16,1,0
37,5,0,2,33,7,37,4,12,1,0
37,5,0,3,34,0,37,0,6,1,0
37,5,0,4,33,4,37,3,0,1,0
37,5,0,5,35,13,37,0,3,1,0
37,5,0,6,36,16,37,1,11,1,0
37,5,0,7,36,2,37,6,13,1,0
37,5,0,8,34,3,37,4,5,1,0
37,5,0,9,33,11,37,4,7,1,0
37,5,0,10,38,1,37,0,9,1,0
37,5,0,11,36,6,37,2,3,1,0
37,5,0,12,35,10,37,1,2,1,0
37,5,0,13,36,11,37,6,13,1,0
37,5,0,14,33,6,37,4,4,1,0
38,5,0,1,35,0,38,6,6,1,0
38,5,0,2,35,1,38,6,1,1,0
